obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
171.67714,0.00006,171.677232,0.000007,1100,5.e+06,D,44753.8179,103002.660,3d6.(5D).4p,z 4F*,7/2,3d6.(3P2).4d,4D,5/2,,T6892c83,L18349c139,
171.7111,0.0002,171.710803,0.000009,4000,,,16369.4098,74606.864,3d7,a 2G,7/2,3d6.(3D).4p,x 2D*,5/2,,,L18349c140,
171.7576,0.0005,171.757719,0.000007,500d?,,,45044.1916,103265.738,3d6.(5D).4p,z 4D*,3/2,3d6.(5D).6s,4D,1/2,,,L18349c143,
171.7764,0.0002,171.776251,0.000009,5000,,,3117.4877,61332.753,3d7,a 4F,3/2,3d6.(3P2).4p,y 4P*,3/2,,,L18349c140,
171.81030,0.00007,171.810226,0.000007,9000,1.4e+07,D+,2837.9807,61041.734,3d7,a 4F,5/2,3d6.(3H).4p,z 4G*,5/2,,T6892c83,L18349c139,
171.8980,0.0005,171.898375,0.000012,13000,2.6e+07,D+,20516.9534,78690.860,3d7,a 2D2,5/2,3d6.(1D2).4p,w 2D*,5/2,,T6892c83,L18349c144,
171.93290,0.00002,171.932902,0.000007,6000,5.1e+07,D+,44232.5398,102394.764,3d6.(5D).4p,z 4F*,9/2,3d6.(5D).6s,4D,7/2,,T6892c83,L18349c139,
171.9393,0.0005,171.938597,0.000007,500d?,,,46967.4751,105127.773,3d6.(5D).4p,z 4P*,5/2,3d6.(5D).5d,4D,5/2,,,L18349c143,
172.00396,0.00003,172.003950,0.000012,33000,6.0e+07,D+,13904.8604,72043.060,3d7,a 4P,1/2,3d6.(3D).4p,w 4P*,3/2,,T6892c83,L18349c139,
172.0272,0.0002,172.027163,0.000009,5000,,,8391.9554,66522.310,3d6.(5D).4s,a 4D,5/2,3d6.(3G).4p,x 4F*,5/2,,,L18349c140,
172.0427,0.0002,172.042678,0.000012,5000,1.4e+06,D,15844.6485,73969.761,3d7,a 2G,9/2,3d6.(1I).4p,y 2I*,11/2,,T6892c83,L18349c140,
172.061363,0.000014,172.061363,0.000007,60000,5.9e+07,D+,2837.9807,60956.781,3d7,a 4F,5/2,3d6.(3H).4p,z 4G*,7/2,,T6892c83,L18349c139,
172.08180,0.00005,172.081788,0.000009,800,,,54232.201,112344.103,3d5.4s2,b 4G,11/2,3d5.(4F).4s.4p.(3P*),4G*,11/2,,,L18349c139,
172.10833,0.00003,172.108393,0.000009,100000,,,31368.453,89471.372,3d6.(3D).4s,b 4D,1/2,3d6.(5D).5p,6D*,1/2,,,L18349c139,
172.1269,0.0005,172.127219,0.000009,400d?,,,50142.811,108239.375,3d6.(3F1).4s,c 4F,5/2,3d5.(2F1).4s.4p.(3P*),4D*,7/2,,,L18349c143,
172.1484,0.0005,172.149451,0.000007,3100bl(Fe I),,,30764.4737,88853.535,3d6.(3G).4s,b 2G,7/2,3d6.(5D).5p,6D*,7/2,,,L18349c143,
172.17073,0.00007,172.170676,0.000009,900,,,50157.475,108239.375,3d6.(3F1).4s,c 4F,9/2,3d5.(2F1).4s.4p.(3P*),4D*,7/2,,,L18349c139,
172.19347,0.00006,172.193417,0.000007,1500,2.1e+07,D+,45044.1916,103118.421,3d6.(5D).4p,z 4D*,3/2,3d6.(5D).6s,4D,3/2,,T6892c83,L18349c139,
172.2040,0.0005,172.204633,0.000009,500bl(Fe II)?*,,,54273.656,112344.103,3d5.4s2,b 4G,9/2,3d5.(4F).4s.4p.(3P*),4G*,11/2,,,L18349c143,
172.2040,0.0005,172.204701,0.000007,500bl(Fe II)?*,,,47389.809,105460.233,3d6.(5D).4p,z 4P*,3/2,3d6.(3F2).4d,4D,3/2,,,L18349c143,
172.2197,0.0002,172.219728,0.000012,700bl(Fe I),,,49506.922,107572.279,3d6.(3P1).4s,c 4P,3/2,3d6.(5D).6p,6F*,5/2,,,L18349c140,
172.23776,0.00005,172.237791,0.000007,1300,1.8e+07,D,45206.4704,103265.738,3d6.(5D).4p,z 4D*,1/2,3d6.(5D).6s,4D,1/2,,T6892c83,L18349c139,
172.2430,0.0002,172.243164,0.000007,6000,3.5e+06,D,7955.3186,66012.775,3d6.(5D).4s,a 4D,7/2,3d6.(3G).4p,x 4F*,9/2,,T6892c83,L18349c140,
172.2542,0.0005,172.254903,0.000012,1500bl(Fe I),,,38164.220,96217.720,3d6.(1D2).4s,c 2D,5/2,3d5.(4P).4s.4p.(3P*),4D*,7/2,,,L18349c143,
172.26963,0.00004,172.269636,0.000007,3400,5.1e+07,D+,44753.8179,102802.353,3d6.(5D).4p,z 4F*,7/2,3d6.(5D).6s,4D,5/2,,T6892c83,L18349c139,
172.2849,0.0002,172.283823,0.000009,600,,,31999.049,90042.804,3d7,b 2F,7/2,3d6.(5D).5p,4F*,9/2,,,L18349c140,
172.29935,0.00003,172.299365,0.000007,4000,6.1e+07,D+,45079.9019,103118.421,3d6.(5D).4p,z 4F*,5/2,3d6.(5D).6s,4D,3/2,,T6892c83,L18349c139,
172.3343,0.0005,172.334938,0.000009,500bl(Fe II)?*,,,50212.836,108239.375,3d6.(3P1).4s,c 4P,5/2,3d5.(2F1).4s.4p.(3P*),4D*,7/2,,,L18349c143,
172.3343,0.0005,172.335339,0.000007,500bl(Fe II)?*,,,46967.4751,104993.879,3d6.(5D).4p,z 4P*,5/2,3d6.(3F2).4d,4D,7/2,,,L18349c143,
172.36166,0.00011,172.361588,0.000007,1300,2.5e+07,D+,44784.7859,102802.353,3d6.(5D).4p,z 4D*,5/2,3d6.(5D).6s,4D,5/2,,T6892c83,L18349c139,
172.4572,0.0002,172.457325,0.000007,6000,3.9e+06,D,8391.9554,66377.315,3d6.(5D).4s,a 4D,5/2,3d6.(3G).4p,x 4F*,7/2,,T6892c83,L18349c140,
172.48539,0.00002,172.485409,0.000009,35000bl(Fe II)*,2.5e+07,D+,3117.4877,61093.406,3d7,a 4F,3/2,3d6.(3P2).4p,z 2D*,5/2,,T6892c83,L18349c148,
172.48539,0.00002,172.485425,0.000007,35000bl(Fe II)*,7.5e+07,D+,45289.8248,103265.738,3d6.(5D).4p,z 4F*,3/2,3d6.(5D).6s,4D,1/2,,T6892c83,L18349c148,
172.49652,0.00004,172.496484,0.000007,18000,1.0e+07,D+,2430.1369,60402.333,3d7,a 4F,7/2,3d6.(3P2).4p,y 4P*,5/2,,T6892c83,L18349c139,
172.5025,0.0002,172.502452,0.000012,3400bl(Fe I),1.3e+07,D,20516.9534,78487.144,3d7,a 2D2,5/2,3d6.(1D2).4p,w 2D*,3/2,,T6892c83,L18349c140,
172.53939,0.00002,172.539381,0.000009,1900,,,54273.656,112231.439,3d5.4s2,b 4G,9/2,3d6.(3G).5p,4F*,7/2,,,L18349c139,
172.56895,0.00003,172.568930,0.000007,4000,3.3e+07,D+,44446.9051,102394.764,3d6.(5D).4p,z 4D*,7/2,3d6.(5D).6s,4D,7/2,,T6892c83,L18349c139,
172.5837,0.0005,172.582615,0.000012,"400d,bl(Fe II)?*",,,49100.956,107044.220,3d6.(3P1).4s,c 4P,1/2,3d6.(5D).6p,6D*,3/2,,,L18349c143,
172.5837,0.0005,172.584235,0.000009,"400d,bl(Fe II)?*",2.9e+06,D,50187.822,108130.542,3d6.(3F1).4s,c 4F,7/2,3d5.(4F).4s.4p.(3P*),6D*,5/2,,T6892c83,L18349c143,
172.5984,0.0002,172.598512,0.000009,5000,1.5e+07,D+,21307.999,79245.926,3d7,a 2D2,3/2,3d5.(6S).4s.4p.(1P*),x 6P*,3/2,,"T6370,T6892c83",L18349c140,
172.6057,0.0002,172.605853,0.000009,6000,2.2e+07,D+,21307.999,79243.462,3d7,a 2D2,3/2,3d6.(1D2).4p,w 2P*,3/2,,"T6370,T6892c83",L18349c140,
172.6157,0.0002,172.615609,0.000009,4000,,,8680.4706,66612.659,3d6.(5D).4s,a 4D,3/2,3d6.(3G).4p,x 4F*,3/2,,,L18349c140,
172.639268,0.000019,172.639277,0.000009,35000,3.2e+07,D+,3117.4877,61041.734,3d7,a 4F,3/2,3d6.(3H).4p,z 4G*,5/2,,T6892c83,L18349c139,
172.6584,0.0002,172.658500,0.000009,5000bl(Fe II)*,,,3117.4877,61035.285,3d7,a 4F,3/2,3d6.(3P2).4p,y 4P*,1/2,,,L18349c140,
172.6584,0.0002,172.658772,0.000009,5000bl(Fe II)*,,,50212.836,108130.542,3d6.(3P1).4s,c 4P,5/2,3d5.(4F).4s.4p.(3P*),6D*,5/2,,,L18349c140,
172.6755,0.0005,172.675931,0.000007,500,1.0e+07,D,45206.4704,103118.421,3d6.(5D).4p,z 4D*,1/2,3d6.(5D).6s,4D,3/2,,T6892c83,L18349c143,
172.6919,0.0002,172.691805,0.000009,5000,2.8e+06,D,15844.6485,73751.276,3d7,a 2G,9/2,3d6.(1I).4p,w 2H*,9/2,,T6892c83,L18349c140,
172.69436,0.00005,172.694401,0.000007,1400,6.e+06,D,46967.4751,104873.232,3d6.(5D).4p,z 4P*,5/2,3d6.(5D).5d,4D,7/2,,T6892c83,L18349c139,
172.73332,0.00002,172.733290,0.000009,1500,,,54273.656,112166.376,3d5.4s2,b 4G,9/2,3d5.(2H).4s.4p.(3P*),4I*,11/2,,,L18349c139,
172.79360,0.00005,172.793597,0.000007,1400,1.5e+07,D+,46967.4751,104839.990,3d6.(5D).4p,z 4P*,5/2,3d6.(3F2).4d,4P,3/2,,T6892c83,L18349c139,
172.82905,0.00007,172.828917,0.000007,800,,,46967.4751,104828.163,3d6.(5D).4p,z 4P*,5/2,3d6.(5D).5d,6D,5/2,,,L18349c139,
172.88920,0.00004,172.889292,0.000007,900,7.e+06,D,47389.809,105230.291,3d6.(5D).4p,z 4P*,3/2,3d6.(5D).5d,4D,3/2,,T6892c83,L18349c139,
172.90691,0.00004,172.906792,0.000009,700,,,54275.649,112110.277,3d5.4s2,b 4G,5/2,3d6.(3F2).5p,4G*,5/2,,,L18349c139,
172.90843,0.00007,172.908302,0.000007,700,,,47626.110,105460.233,3d6.(5D).4p,z 4P*,1/2,3d6.(3F2).4d,4D,3/2,,,L18349c139,
172.93459,0.00003,172.934571,0.000009,1400,,,54232.201,112057.539,3d5.4s2,b 4G,11/2,3d5.(4F).4s.4p.(3P*),4G*,9/2,,,L18349c139,
172.9616,0.0005,172.962505,0.000007,600bl(Fe I),,,47389.809,105205.808,3d6.(5D).4p,z 4P*,3/2,3d6.(5D).5d,6G,5/2,,,L18349c143,
173.01270,0.00018,173.012763,0.000007,270,,,54273.656,112072.860,3d5.4s2,b 4G,9/2,3d6.(3F2).5p,4G*,7/2,,,L18349c139,
173.01886,0.00011,173.018729,0.000007,400,,,54275.649,112072.860,3d5.4s2,b 4G,5/2,3d6.(3F2).5p,4G*,7/2,,,L18349c139,
173.04147,0.00005,173.041444,0.000007,500,,,54283.236,112072.860,3d5.4s2,b 4G,7/2,3d6.(3F2).5p,4G*,7/2,,,L18349c139,
173.08738,0.00007,173.087333,0.000009,500,,,54283.236,112057.539,3d5.4s2,b 4G,7/2,3d5.(4F).4s.4p.(3P*),4G*,9/2,,,L18349c139,
173.0950,0.0005,173.095485,0.000007,500d?,1.4e+07,D+,46967.4751,104739.057,3d6.(5D).4p,z 4P*,5/2,3d6.(3F2).4d,4P,5/2,,T6892c83,L18349c143,
173.1125,0.0002,173.112585,0.000009,5000,,,8846.7837,66612.659,3d6.(5D).4s,a 4D,1/2,3d6.(3G).4p,x 4F*,3/2,,,L18349c140,
173.1337,0.0002,173.133526,0.000012,5000,6.1e+06,D+,15844.6485,73603.537,3d7,a 2G,9/2,3d6.(1I).4p,w 2H*,11/2,,T6892c83,L18349c140,
173.1878,0.0002,173.187960,0.000007,6000,2.8e+06,D,7955.3186,65696.053,3d6.(5D).4s,a 4D,7/2,3d6.(3G).4p,x 4G*,9/2,,T6892c83,L18349c140,
173.19623,0.00007,173.196270,0.000007,1300,1.2e+07,D+,47389.809,105127.773,3d6.(5D).4p,z 4P*,3/2,3d6.(5D).5d,4D,5/2,,T6892c83,L18349c139,
173.28703,0.00006,173.287007,0.000007,400,,,54232.201,111939.932,3d5.4s2,b 4G,11/2,3d6.(3F2).5p,4G*,9/2,,,L18349c139,
173.3072,0.0002,173.307141,0.000009,1200,1.5e+06,D,26170.1810,83871.208,3d6.(3H).4s,b 2H,11/2,3d6.(1F).4p,v 2G*,9/2,,T6892c83,L18349c140,
173.3202,0.0005,173.320871,0.000007,500d?,1.5e+07,D,47389.809,105086.265,3d6.(5D).4p,z 4P*,3/2,3d6.(3F2).4d,4P,1/2,,T6892c83,L18349c143,
173.3381,0.0002,173.338275,0.000012,5000,2.5e+07,D,18886.773,76577.436,3d7,a 2P,1/2,3d6.(1S2).4p,x 2P*,1/2,,T6892c83,L18349c140,
173.3522,0.0005,173.351335,0.000009,2800?,,,8391.9554,66078.272,3d6.(5D).4s,a 4D,5/2,3d6.(3G).4p,x 4G*,5/2,,,L18349c143,
173.38644,0.00004,173.386494,0.000012,1200,,,50075.921,107750.540,3d6.(3F1).4s,c 4F,3/2,3d6.(5D).6p,4D*,1/2,,,L18349c139,
173.4399,0.0005,173.440393,0.000009,330?,,,54283.236,111939.932,3d5.4s2,b 4G,7/2,3d6.(3F2).5p,4G*,9/2,,,L18349c143,
173.44666,0.00003,173.446665,0.000009,1200,,,54232.201,111886.812,3d5.4s2,b 4G,11/2,3d6.(3F2).5p,4G*,11/2,,,L18349c139,
173.5493,0.0002,173.549493,0.000012,5000,1.1e+07,D+,20516.9534,78137.404,3d7,a 2D2,5/2,3d6.(1D2).4p,v 2F*,7/2,,T6892c83,L18349c140,
173.57148,0.00003,173.571467,0.000007,1300,,,54273.656,111886.812,3d5.4s2,b 4G,9/2,3d6.(3F2).5p,4G*,11/2,,,L18349c139,
173.5809,0.0002,173.581042,0.000007,500,7.e+06,D,44784.7859,102394.764,3d6.(5D).4p,z 4D*,5/2,3d6.(5D).6s,4D,7/2,,T6892c83,L18349c140,
173.7189,0.0002,173.718623,0.000009,5000,,,2837.9807,60402.333,3d7,a 4F,5/2,3d6.(3P2).4p,y 4P*,5/2,,,L18349c140,
173.72148,0.00007,173.721485,0.000009,600,5.e+06,E,50157.475,107720.879,3d6.(3F1).4s,c 4F,9/2,3d5.(2F1).4s.4p.(3P*),4G*,11/2,,T6892c83,L18349c139,
173.76243,0.00007,173.762468,0.000007,400,,,54283.236,111833.063,3d5.4s2,b 4G,7/2,3d6.(3F2).5p,2F*,5/2,,,L18349c139,
173.7939,0.0002,173.793404,0.000007,5000bl(Fe II)*,,,46967.4751,104507.058,3d6.(5D).4p,z 4P*,5/2,3d6.(3H).4d,4F,5/2,,,L18349c140,
173.7939,0.0002,173.793949,0.000007,5000bl(Fe II)*,,,8391.9554,65931.358,3d6.(5D).4s,a 4D,5/2,3d6.(3G).4p,x 4G*,7/2,,,L18349c140,
173.8105,0.0002,173.810652,0.000021,5000,2.3e+07,D,21307.999,78841.872,3d7,a 2D2,3/2,3d6.(1D2).4p,w 2P*,1/2,,T6892c83,L18349c140,
173.95447,0.00012,173.954436,0.000009,500,6.e+06,E,50187.822,107674.140,3d6.(3F1).4s,c 4F,7/2,3d5.(2F1).4s.4p.(3P*),4G*,9/2,,T6892c83,L18349c139,
174.03071,0.00009,174.030700,0.000007,310,,,54283.236,111744.362,3d5.4s2,b 4G,7/2,3d6.(3F2).5p,2G*,7/2,,,L18349c139,
174.033486,0.000017,174.033490,0.000007,1900,,,54275.649,111735.854,3d5.4s2,b 4G,5/2,3d6.(3H).5p,4H*,7/2,,,L18349c139,
174.0864,0.0005,174.086376,0.000009,400d?,,,50212.836,107655.585,3d6.(3P1).4s,c 4P,5/2,3d6.(5D).6p,4D*,5/2,,,L18349c143,
174.158816,0.000011,174.158822,0.000007,4000,,,54232.201,111651.055,3d5.4s2,b 4G,11/2,3d5.(4G).4s.(5G).4p,4H*,13/2,,,L18349c139,
174.25542,0.00008,174.255378,0.000009,500,6.e+06,D,50142.811,107529.849,3d6.(3F1).4s,c 4F,5/2,3d6.(5D).6p,6F*,7/2,,T6892c83,L18349c139,
174.2707,0.0005,174.269535,0.000009,400,,,50142.811,107525.187,3d6.(3F1).4s,c 4F,5/2,3d6.(5D).6p,6P*,5/2,,,L18349c143,
174.2718,0.0005,174.271084,0.000009,8000,1.7e+07,D+,16369.4098,73751.276,3d7,a 2G,7/2,3d6.(1I).4p,w 2H*,9/2,,T6892c83,L18349c144,
174.2988,0.0005,174.299917,0.000009,400d?,,,50157.475,107529.849,3d6.(3F1).4s,c 4F,9/2,3d6.(5D).6p,6F*,7/2,,,L18349c143,
174.3030,0.0005,174.303659,0.000007,330d?,,,54273.656,111644.798,3d5.4s2,b 4G,9/2,3d5.(2H).4s.4p.(3P*),4I*,9/2,,,L18349c143,
174.32640,0.00007,174.326370,0.000007,400,,,54232.201,111595.869,3d5.4s2,b 4G,11/2,3d6.(3H).5p,4H*,11/2,,,L18349c139,
174.332777,0.000014,174.332770,0.000007,2300,,,54283.236,111644.798,3d5.4s2,b 4G,7/2,3d5.(2H).4s.4p.(3P*),4I*,9/2,,,L18349c139,
174.4236,0.0002,174.423754,0.000012,2000,,,20805.7632,78137.404,3d7,a 2H,9/2,3d6.(1D2).4p,v 2F*,7/2,,,L18349c140,
174.452442,0.000012,174.452441,0.000007,2700,,,54273.656,111595.869,3d5.4s2,b 4G,9/2,3d6.(3H).5p,4H*,11/2,,,L18349c139,
174.4676,0.0005,174.468268,0.000009,400bl(Fe II)?*,,,50212.836,107529.849,3d6.(3P1).4s,c 4P,5/2,3d6.(5D).6p,6F*,7/2,,,L18349c143,
174.4676,0.0005,174.468402,0.000009,400bl(Fe II)?*,,,50142.811,107459.780,3d6.(3F1).4s,c 4F,5/2,3d5.(2F1).4s.4p.(3P*),4G*,7/2,,,L18349c143,
174.4991,0.0002,174.499207,0.000012,900bl(Fe II)*,,,20830.5534,78137.404,3d6.(3P2).4s,b 4P,5/2,3d6.(1D2).4p,v 2F*,7/2,,,L18349c140,
174.4991,0.0002,174.499574,0.000007,900bl(Fe II)*,,,54273.656,111580.386,3d5.4s2,b 4G,9/2,3d6.(3F2).5p,2F*,7/2,,,L18349c140,
174.50561,0.00007,174.505643,0.000009,280,,,54275.649,111580.386,3d5.4s2,b 4G,5/2,3d6.(3F2).5p,2F*,7/2,,,L18349c139,
174.5247,0.0005,174.524037,0.000009,8000,,,15844.6485,73143.346,3d7,a 2G,9/2,3d6.(1G2).4p,w 2G*,7/2,,,L18349c144,
174.68173,0.00002,174.681699,0.000009,500000,1.21e+08,C+,15844.6485,73091.630,3d7,a 2G,9/2,3d6.(1G2).4p,w 2G*,9/2,,T6892c83,L18349c139,
174.6944,0.0002,174.694789,0.000015,4000,2.0e+07,D+,18886.773,76129.465,3d7,a 2P,1/2,3d6.(1S2).4p,x 2P*,3/2,,T6892c83,L18349c140,
174.8890,0.0002,174.888939,0.000012,5000,2.2e+07,D+,21307.999,78487.144,3d7,a 2D2,3/2,3d6.(1D2).4p,w 2D*,3/2,,T6892c83,L18349c140,
174.9174,0.0005,174.917043,0.000007,500,,,54273.656,111443.614,3d5.4s2,b 4G,9/2,3d6.(3F2).5p,2G*,9/2,,,L18349c143,
174.9219,0.0005,174.921140,0.000009,320,,,54904.241,112072.860,3d6.(3F1).4s,d 2F,7/2,3d6.(3F2).5p,4G*,7/2,,,L18349c143,
174.93567,0.00007,174.93570,0.00003,15000,3.4e+08,C+,52299.810,109463.670,3d5.(6S).4s.4p.(3P*),z 8P*,5/2,3d5.4s.(7S).4d,8D,7/2,,T6892c83,L18349c139,
174.96032,0.00004,174.96031,0.00004,19000,8.1e+08,B+,52299.810,109455.629,3d5.(6S).4s.4p.(3P*),z 8P*,5/2,3d5.4s.(7S).4d,8D,5/2,,T6892c83,L18349c139,
174.97787,0.00005,174.97787,0.00003,19000,1.28e+09,B+,52299.810,109449.894,3d5.(6S).4s.4p.(3P*),z 8P*,5/2,3d5.4s.(7S).4d,8D,3/2,,T6892c83,L18349c139,
175.3867,0.0005,175.386091,0.000009,240,,,65556.271,122573.335,3d6.(3H).4p,z 2H*,9/2,3d6.(3H).6s,2H,9/2,,,L18349c143,
175.4795,0.0002,175.480061,0.000009,1100,,,33501.2957,90487.827,3d6.(1G2).4s,c 2G,7/2,3d6.(5D).5p,6F*,5/2,,,L18349c140,
175.5850,0.0002,175.585035,0.000012,1500,2.2e+06,D,26352.7671,83305.229,3d6.(3H).4s,b 2H,9/2,3d6.(1F).4p,v 2G*,7/2,,T6892c83,L18349c140,
175.5885,0.0005,175.588216,0.000009,900bl(Fe II)*,,,65363.607,122315.037,3d6.(3H).4p,z 2H*,11/2,3d6.(3H).6s,2H,11/2,,,L18349c143,
175.5885,0.0005,175.589347,0.000007,900bl(Fe II)*,,,45079.9019,102030.965,3d6.(5D).4p,z 4F*,5/2,3d6.(5D).6s,6D,7/2,,,L18349c143,
175.6175,0.0005,175.617261,0.000012,400d?,2.2e+06,D,50075.921,107017.932,3d6.(3F1).4s,c 4F,3/2,3d5.(2D3).4s.4p.(3P*),4D*,5/2,,T6892c83,L18349c143,
175.77409,0.00004,175.77408,0.00004,18000,7.9e+08,B+,52582.850,109474.060,3d5.(6S).4s.4p.(3P*),z 8P*,7/2,3d5.4s.(7S).4d,8D,9/2,,T6892c83,L18349c139,
175.80619,0.00004,175.80619,0.00003,18000,7.7e+08,B+,52582.850,109463.670,3d5.(6S).4s.4p.(3P*),z 8P*,7/2,3d5.4s.(7S).4d,8D,7/2,,T6892c83,L18349c139,
175.9045,0.0005,175.903943,0.000015,400?,,,50157.475,107006.684,3d6.(3F1).4s,c 4F,9/2,3d5.(2I).4s.4p.(3P*),2H*,9/2,,,L18349c143,
175.9775,0.0002,175.977460,0.000009,4000,,,2837.9807,59663.440,3d7,a 4F,5/2,3d6.(3P2).4p,z 4S*,3/2,,,L18349c140,
175.9990,0.0005,175.997893,0.000015,400d?,,,50187.822,107006.684,3d6.(3F1).4s,c 4F,7/2,3d5.(2I).4s.4p.(3P*),2H*,9/2,,,L18349c143,
176.13719,0.00004,176.137162,0.000009,170000,1.42e+08,C+,16369.4098,73143.346,3d7,a 2G,7/2,3d6.(1G2).4p,w 2G*,7/2,,T6892c83,L18349c139,
176.2977,0.0002,176.297754,0.000009,4000,1.7e+06,D,16369.4098,73091.630,3d7,a 2G,7/2,3d6.(1G2).4p,w 2G*,9/2,,T6892c83,L18349c140,
176.3304,0.0005,176.330162,0.000007,700bl(Fe I),,,54232.201,110943.996,3d5.4s2,b 4G,11/2,3d6.(3H).5p,2H*,9/2,,,L18349c143,
176.4116,0.0005,176.411947,0.000009,8000,1.6e+07,D+,16369.4098,73054.913,3d7,a 2G,7/2,3d6.(1G2).4p,x 2F*,5/2,,T6892c83,L18349c144,
176.4591,0.0005,176.459150,0.000007,340d,,,54273.656,110943.996,3d5.4s2,b 4G,9/2,3d6.(3H).5p,2H*,9/2,,,L18349c143,
176.4892,0.0005,176.488985,0.000007,340d,,,54283.236,110943.996,3d5.4s2,b 4G,7/2,3d6.(3H).5p,2H*,9/2,,,L18349c143,
176.5141,0.0005,176.513524,0.000007,500d,,,47389.809,104042.692,3d6.(5D).4p,z 4P*,3/2,3d6.(3H).4d,4G,5/2,,,L18349c143,
176.5324,0.0002,176.532559,0.000009,4000,3.2e+06,D,16369.4098,73016.184,3d7,a 2G,7/2,3d6.(1G2).4p,x 2F*,7/2,,T6892c83,L18349c140,
176.5847,0.0002,176.585055,0.000007,500,,,46967.4751,103597.409,3d6.(5D).4p,z 4P*,5/2,3d6.(3P2).4d,2F,5/2,,,L18349c140,
176.6808,0.0005,176.681573,0.000012,800?,,,38164.220,94763.218,3d6.(1D2).4s,c 2D,5/2,3d5.(4D).4s.4p.(3P*),6P*,7/2,,,L18349c143,
176.7533,0.0005,176.752426,0.000009,3100bl(Fe II)*,,,33466.4943,90042.804,3d6.(1G2).4s,c 2G,9/2,3d6.(5D).5p,4F*,9/2,,,L18349c143,
176.7533,0.0005,176.753062,0.000012,3100bl(Fe II)*,,,31483.1979,88059.304,3d6.(3D).4s,b 4D,7/2,3d5.(4P).4s.4p.(3P*),6D*,5/2,,,L18349c143,
176.8473,0.0002,176.847318,0.000009,220,,,3117.4877,59663.440,3d7,a 4F,3/2,3d6.(3P2).4p,z 4S*,3/2,,,L18349c140,
176.8682,0.0002,176.867897,0.000009,700,,,54904.241,111443.614,3d6.(3F1).4s,d 2F,7/2,3d6.(3F2).5p,2G*,9/2,,,L18349c140,
176.91409,0.00008,176.914019,0.000013,16000,,,38214.503,94739.136,3d6.(1D2).4s,c 2D,3/2,3d5.(4P).4s.4p.(3P*),4P*,3/2,,,L18349c148,
176.92736,0.00003,176.927338,0.000019,16000,1.26e+09,B+,52966.173,109486.551,3d5.(6S).4s.4p.(3P*),z 8P*,9/2,3d5.4s.(7S).4d,8D,11/2,,T6892c83,L18349c139,
176.96642,0.00009,176.96645,0.00004,6000,4.5e+08,B+,52966.173,109474.060,3d5.(6S).4s.4p.(3P*),z 8P*,9/2,3d5.4s.(7S).4d,8D,9/2,,T6892c83,L18349c139,
176.9992,0.0002,176.99899,0.00004,1300,1.1e+08,D+,52966.173,109463.670,3d5.(6S).4s.4p.(3P*),z 8P*,9/2,3d5.4s.(7S).4d,8D,7/2,,T6892c83,L18349c140,
177.1570,0.0005,177.156872,0.000009,290,,,57411.086,113858.233,3d5.4s2,d 4P,5/2,3d6.(5D<1>).5f,2[2]*,3/2,,,L18349c143,
177.1893,0.0005,177.189581,0.000007,340,1.1e+07,E,54232.201,110668.928,3d5.4s2,b 4G,11/2,3d6.(3H).5p,2H*,11/2,,T6892c83,L18349c143,
177.1957,0.0002,177.195829,0.000013,4000,7.e+06,D,21307.999,77742.736,3d7,a 2D2,3/2,3d6.(1D2).4p,v 2F*,5/2,,T6892c83,L18349c140,
177.25123,0.00006,177.251244,0.000009,80000,6.5e+07,D+,15844.6485,72261.742,3d7,a 2G,9/2,3d6.(1G2).4p,x 2H*,11/2,,T6892c83,L18349c139,
177.3193,0.0005,177.319829,0.000007,500,1.6e+07,E,54273.656,110668.928,3d5.4s2,b 4G,9/2,3d6.(3H).5p,2H*,11/2,,T6892c83,L18349c143,
177.3457,0.0005,177.345735,0.000009,340,2.8e+07,E,54273.656,110660.690,3d5.4s2,b 4G,9/2,3d5.(2F1).4s.4p.(3P*),2G*,9/2,,T6892c83,L18349c143,
177.3758,0.0005,177.375871,0.000009,500,,,54283.236,110660.690,3d5.4s2,b 4G,7/2,3d5.(2F1).4s.4p.(3P*),2G*,9/2,,,L18349c143,
177.3937,0.0002,177.394577,0.000009,330,,,61726.069,118097.578,3d6.(3P2).4p,y 4D*,7/2,3d5.4p2,4P,5/2,,,L18349c140,
177.3990,0.0005,177.398835,0.000009,340,3.3e+07,E,54275.649,110645.805,3d5.4s2,b 4G,5/2,3d6.(3F2).5p,4D*,3/2,,T6892c83,L18349c143,
177.44655,0.00016,177.446588,0.000009,4000,,,57411.086,113766.072,3d5.4s2,d 4P,5/2,3d6.(5D<2>).5f,2[3]*,5/2,,,L18349c139,
177.5997,0.0002,177.599153,0.000009,2800,,,22939.3512,79245.926,3d6.(3F2).4s,b 4F,5/2,3d5.(6S).4s.4p.(1P*),x 6P*,3/2,,,L18349c140,
177.6278,0.0002,177.627532,0.000007,330,,,43620.9842,99918.563,3d6.(5D).4p,z 6P*,3/2,3d6.(3F2).5s,f 4F,3/2,,,L18349c140,
177.6418,0.0005,177.642268,0.000007,350,4.2e+07,E,54275.649,110568.558,3d5.4s2,b 4G,5/2,3d6.(3F2).5p,4F*,5/2,,T6892c83,L18349c143,
