# created_utc: 2025-08-09T20:27:22.153019Z
# generator: nist_lines_parser_v1
# ion: Cu_I
# raw_lines: data/raw/lines/Cu_I_lines_raw.csv
# raw_lines_sha256: 4c7a2d952e6309573cb06548d82a32a15a00e9c0721fef4c370dcd6590bcc32d
# tidy_levels: data/tidy/levels/Cu_I_levels.csv
# tidy_levels_sha256: 7b6f206c2da9115978c18f90c7cad21d8a50792b813a159312bed9075b6eb3de
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
858,530.562,vacuum,565.0469841413445,2336.846559035583,,24,3,energy_only|energy_only,0.00017335571374132996,False,0.0,False,2P*,2P*,1/2,1/2,odd,odd,3d10.5p,3d10.4p,530.562,6.122744401415579,3.785897669024282
859,530.571,vacuum,565.0373993301556,2336.8069194415766,,23,3,energy_only|energy_only,0.00026199042940788786,False,1.0,False,2P*,2P*,3/2,1/2,odd,odd,3d10.5p,3d10.4p,530.571,6.122704850456288,3.785897669024282
860,532.233,vacuum,563.2729612782373,2329.509789988665,,214,36,energy_only|energy_only,0.0007973833012329123,True,1.0,True,2D,2D*,3/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),532.233,9.353390244451711,7.023879657079745
861,532.53,vacuum,562.9588154657954,2328.210587300315,,157,20,energy_only|energy_only,0.0018855144062399631,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),532.53,8.01652318615181,5.6883107133370885
862,535.4153,vacuum,559.9250861901032,2315.664091136426,,153,14,energy_only|energy_only,0.00018892662637881585,True,1.0,True,4D,2F*,7/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),535.4153,7.737027095509069,5.421362815446017
863,535.648,vacuum,559.6818395662823,2314.6581039321286,,155,17,energy_only|energy_only,0.0008235284803959075,True,1.0,True,4D,4D*,3/2,1/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),535.648,7.883491860794561,5.568834580390913
864,535.86,vacuum,559.4604150337774,2313.742365645946,,158,22,energy_only|energy_only,0.001328468472820532,True,1.0,True,2D,2D*,3/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),535.86,8.091200108690114,5.777459071512641
865,536.1525,vacuum,559.155199313628,2312.4800948518127,,156,19,energy_only|energy_only,2.3027930637908867e-05,True,0.0,True,4D,2P*,1/2,1/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),536.1525,7.99355263371424,5.681072515834497
866,537.285,vacuum,557.9766008729073,2307.6058033539684,,211,36,energy_only|energy_only,0.000744155312077055,True,1.0,True,2P,2D*,3/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),537.285,9.331484716278402,7.023879657079745
867,537.647,vacuum,557.6009128666207,2306.0520826025945,,24,4,energy_only|energy_only,0.00032247949957309174,False,1.0,False,2P*,2P*,1/2,3/2,odd,odd,3d10.5p,3d10.4p,537.647,6.122744401415579,3.816691996333485
868,537.656,vacuum,557.5915790021874,2306.0134808409784,,23,4,energy_only|energy_only,0.000626718175226415,False,0.0,False,2P*,2P*,3/2,3/2,odd,odd,3d10.5p,3d10.4p,537.656,6.122704850456288,3.816691996333485
869,537.836,vacuum,557.4049673134562,2305.2417169081964,,156,20,energy_only|energy_only,0.00020346895553302602,True,1.0,True,4D,2P*,1/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),537.836,7.99355263371424,5.6883107133370885
870,537.96,vacuum,557.2764852405384,2304.7103577497155,,160,24,energy_only|energy_only,0.001654163475450332,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d9.4s.(1D).5s,3d10.5p,537.96,8.42745641332877,6.122744401415579
871,539.318,vacuum,555.8732658654078,2298.9071087095867,,154,15,energy_only|energy_only,0.0004589713098539505,True,0.0,True,4D,4D*,5/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),539.318,7.804589556774785,5.505681989093889
872,539.9912,vacuum,555.1802659006295,2296.041091141924,,209,36,energy_only|energy_only,3.812803743130644e-05,True,0.0,True,2D,2D*,5/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(1P*),539.9912,9.319920710093632,7.023879657079745
873,540.987,vacuum,554.1583402188962,2291.814746112267,,157,21,energy_only|energy_only,0.0003144218339912186,True,1.0,True,2D,*,5/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),540.987,8.01652318615181,5.724708754461377
874,543.3572,vacuum,551.7410241366084,2281.817530079728,,154,16,energy_only|energy_only,5.569371251112898e-05,True,1.0,True,4D,4D*,5/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),543.3572,7.804589556774785,5.522771971001345
875,546.4642,vacuum,548.6040220018073,2268.8439316885474,,156,21,energy_only|energy_only,5.2435683755902573e-05,True,1.0,True,4D,*,1/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),546.4642,7.99355263371424,5.724708754461377
876,553.18,vacuum,541.9437759861166,2241.299367394043,,196,29,energy_only|energy_only,0.01990309786515354,True,1.0,True,4D,2P*,3/2,1/2,even,odd,3d9.4s.(3D).4d,3d10.6p,553.18,9.06385242561216,6.822572961315982
877,553.7322,vacuum,541.4033317910715,2239.064269795105,,157,22,energy_only|energy_only,0.00015515593577219988,True,0.0,True,2D,2D*,5/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),553.7322,8.01652318615181,5.777459071512641
878,555.6478,vacuum,539.5368397031358,2231.345078762189,,153,15,energy_only|energy_only,2.7652991775539704e-05,True,1.0,True,4D,4D*,7/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),555.6478,7.737027095509069,5.505681989093889
879,563.071,vacuum,532.4239003607005,2201.9283253000717,,159,23,energy_only|energy_only,0.001817528647279687,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(1D).5s,3d10.5p,563.071,8.324631358227712,6.122704850456288
880,564.802,vacuum,530.7921324641201,2195.179875522814,,155,20,energy_only|energy_only,0.0012719346586891334,True,0.0,True,4D,2P*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),564.802,7.883491860794561,5.6883107133370885
881,570.1822,vacuum,525.7836144306153,2174.4663092868154,,4,2,energy_only|energy_only,5.4238778375292895e-05,True,0.0,True,2P*,2D,3/2,3/2,odd,even,3d10.4p,3d9.4s2,570.1822,3.816691996333485,1.6422256328078912
882,572.952,vacuum,523.2418387578715,2163.95436974657,,217,46,energy_only|energy_only,0.0001175018769572489,True,1.0,True,2F,2F*,7/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),572.952,9.369837988211456,7.205883500963009
883,573.3921,vacuum,522.8402309693489,2162.2934533891153,,153,18,energy_only|energy_only,0.0001064308307832107,True,0.0,True,4D,2F*,7/2,7/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),573.3921,7.737027095509069,5.574733748550785
884,577.124,vacuum,519.4593501569854,2148.311253829397,,215,46,energy_only|energy_only,0.0001471069222134247,True,0.0,True,2D,2F*,5/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),577.124,9.354194901899328,7.205883500963009
885,578.373,vacuum,518.3375745409969,2143.6719626521935,,3,2,energy_only|energy_only,7.35641974642931e-05,True,1.0,True,2P*,2D,1/2,3/2,odd,even,3d10.4p,3d9.4s2,578.373,3.785897669024282,1.6422256328078912
886,583.29,vacuum,513.9681084880591,2125.6013030482895,,211,46,energy_only|energy_only,8.773289664532058e-05,True,1.0,True,2P,2F*,3/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),583.29,9.331484716278402,7.205883500963009
887,585.24,vacuum,512.2555840339006,2118.518870984616,,210,46,energy_only|energy_only,0.009551817704050336,True,1.0,True,2G,2F*,7/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),585.24,9.32439282012992,7.205883500963009
888,585.859,vacuum,511.7143510639932,2116.2805112749597,,154,20,energy_only|energy_only,0.0016678372626302007,True,1.0,True,4D,2P*,5/2,3/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),585.859,7.804589556774785,5.6883107133370885
889,593.638,vacuum,505.0088740949871,2088.5488867879694,,216,49,energy_only|energy_only,0.00034916441882160143,True,1.0,True,2F,2D*,5/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),593.638,9.365293967340097,7.276745429716545
890,596.81,vacuum,502.32479013421363,2077.448407458047,,215,49,energy_only|energy_only,0.0010647247363522183,True,1.0,True,2D,2D*,5/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),596.81,9.354194901899328,7.276745429716545
891,603.406,vacuum,496.83373715209996,2054.739237022895,,211,49,energy_only|energy_only,4.953896177539718e-05,True,0.0,True,2P,2D*,3/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(1P*),603.406,9.331484716278402,7.276745429716545
892,612.965,vacuum,489.08576835545256,2022.6962127609843,,173,28,energy_only|energy_only,0.0012621966002370755,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d10.6p,612.965,8.815053334682881,6.792358384118497
893,616.749,vacuum,486.08503297127356,2010.286168368391,,170,28,energy_only|energy_only,0.00044362011931298184,True,0.0,True,4S,2P*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d10.6p,616.749,8.802644996107007,6.792358384118497
894,622.291,vacuum,481.75605625021086,1992.3829591863562,,167,28,energy_only|energy_only,0.000905288787862446,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3d9.4s.(3D).4d,3d10.6p,622.291,8.784740438016065,6.792358384118497
895,622.541,vacuum,481.5625926645795,1991.5828580849081,,189,34,energy_only|energy_only,0.00011765397107410536,True,0.0,True,4F,2F*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),622.541,8.938403973829056,6.9468209980901765
896,623.555,vacuum,480.7794949924225,1988.3442263393556,,188,34,energy_only|energy_only,0.0015219793001506332,True,1.0,True,4D,2F*,5/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),623.555,8.935166746408832,6.9468209980901765
897,625.511,vacuum,479.2760766797067,1982.1265877898823,,186,34,energy_only|energy_only,0.00011313703157611599,True,0.0,True,2G,2F*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),625.511,8.92894769901709,6.9468209980901765
898,627.006,vacuum,478.1333161086178,1977.4005098117673,,185,34,energy_only|energy_only,0.0013263698458558792,True,1.0,True,4G,2F*,9/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),627.006,8.924220181532098,6.9468209980901765
899,632.712,vacuum,473.82135632009505,1959.5676770079226,,153,22,energy_only|energy_only,0.00034698850618042343,True,1.0,True,4D,2D*,7/2,5/2,even,odd,3d9.4s.(3D).5s,3d9.(2D).4s.4p.(3P*),632.712,7.737027095509069,5.777459071512641
900,635.996,vacuum,471.37475392927,1949.4493425352314,,188,35,energy_only|energy_only,0.0011567806077437126,True,1.0,True,4D,2P*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),635.996,8.935166746408832,6.985718560654209
901,637.525,vacuum,470.2442382651661,1944.7739054233746,,196,38,energy_only|energy_only,7.605156815770897e-05,True,1.0,True,4D,2P*,3/2,1/2,even,odd,3d9.4s.(3D).4d,3d10.7p,637.525,9.06385242561216,7.119078444137217
902,641.698,vacuum,467.1862122057417,1932.1269258358868,,183,35,energy_only|energy_only,0.0006674022565675841,True,0.0,True,4P,2P*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),641.698,8.917846153892352,6.985718560654209
903,642.9346,vacuum,466.2876410757797,1928.410734241145,,49,12,energy_only|energy_only,6.328683389256184e-05,True,1.0,True,2D*,2S,3/2,1/2,odd,even,3d9.(2D).4s.4p.(1P*),3d10.5s,642.9346,7.276745429716545,5.348334758762234
904,643.53,vacuum,465.8562273709074,1926.6265505182928,,181,35,energy_only|energy_only,0.0011036788275760046,True,1.0,True,4P,2P*,1/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),643.53,8.912346214851329,6.985718560654209
905,647.5979,vacuum,462.9299415578711,1914.5244048120553,,189,36,energy_only|energy_only,8.806274490780197e-05,True,1.0,True,4F,2D*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),647.5979,8.938403973829056,7.023879657079745
906,648.695,vacuum,462.14701516120823,1911.2864814050315,,188,36,energy_only|energy_only,0.0006079240554299759,True,0.0,True,4D,2D*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),648.695,8.935166746408832,7.023879657079745
907,650.812,vacuum,460.6437158503531,1905.0693350077086,,186,36,energy_only|energy_only,0.0012930703633173835,True,1.0,True,2G,2D*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),650.812,8.92894769901709,7.023879657079745
908,655.279,vacuum,457.50353360934804,1892.0825847540311,,178,34,energy_only|energy_only,0.0005920848816458602,True,1.0,True,4F,2F*,9/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),655.279,8.83890417492909,6.9468209980901765
909,656.71,vacuum,456.50661326917515,1887.9596535076926,,47,12,energy_only|energy_only,0.001172718618363433,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d9.(2D).4s.4p.(1P*),3d10.5s,656.71,7.236295584988545,5.348334758762234
910,658.532,vacuum,455.24356902929543,1882.7361222462034,,198,46,energy_only|energy_only,0.00011412466756155482,True,0.0,True,4F,2F*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),658.532,9.088619509084545,7.205883500963009
911,660.141,vacuum,454.13397743815335,1878.147220146964,,176,34,energy_only|energy_only,0.001372633772007248,True,1.0,True,4P,2F*,5/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),660.141,8.824969590870912,6.9468209980901765
912,662.342,vacuum,452.62486449598543,1871.9060305024245,,174,34,energy_only|energy_only,0.001281953110719769,True,0.0,True,2F,2F*,7/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),662.342,8.81872574663949,6.9468209980901765
913,663.156,vacuum,452.06928384874755,1869.60833356712,,197,46,energy_only|energy_only,0.0010122141586634825,True,0.0,True,4G,2F*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),663.156,9.07549082231597,7.205883500963009
914,663.644,vacuum,451.73686193199967,1868.2335469845834,,173,34,energy_only|energy_only,0.0012103918786579015,True,1.0,True,2D,2F*,5/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),663.644,8.815053334682881,6.9468209980901765
915,667.407,vacuum,449.18986165862805,1857.7000002322973,,195,46,energy_only|energy_only,0.0011185483090230264,True,1.0,True,4G,2F*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),667.407,9.063584619743617,7.205883500963009
916,674.327,vacuum,444.580237777814,1838.6361276577043,,168,34,energy_only|energy_only,0.0011807769196821027,True,1.0,True,2G,2F*,9/2,7/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),674.327,8.7854583065248,6.9468209980901765
917,675.16,vacuum,444.0317228508798,1836.3676521936088,,45,12,energy_only|energy_only,0.004340952049005864,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.7p,3d10.5s,675.16,7.184706751907892,5.348334758762234
918,677.756,vacuum,442.3309539126176,1829.3338370372774,,173,35,energy_only|energy_only,0.0009369913950649789,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),677.756,8.815053334682881,6.985718560654209
919,682.384,vacuum,439.3310188984501,1816.9271027090858,,170,35,energy_only|energy_only,0.0006672562869880494,True,0.0,True,4S,2P*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),682.384,8.802644996107007,6.985718560654209
920,683.734,vacuum,438.46358086624326,1813.339667261006,,199,49,energy_only|energy_only,0.0011451740645043174,True,0.0,True,4F,2D*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),683.734,9.090086242151617,7.276745429716545
921,684.287,vacuum,438.10924071332636,1811.8742341371922,,198,49,energy_only|energy_only,0.00015476919247703336,True,1.0,True,4F,2D*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),684.287,9.088619509084545,7.276745429716545
922,688.3843,vacuum,435.5015911896886,1801.0898622397935,,176,36,energy_only|energy_only,7.155137359404762e-05,True,0.0,True,4P,2D*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),688.3843,8.824969590870912,7.023879657079745
923,689.176,vacuum,435.00130300532805,1799.0208365570431,,167,35,energy_only|energy_only,0.0010408048135559511,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),689.176,8.784740438016065,6.985718560654209
924,689.273,vacuum,434.94008614873934,1798.7676639807983,,183,38,energy_only|energy_only,4.577433696795197e-05,True,1.0,True,4P,2P*,3/2,1/2,even,odd,3d9.4s.(3D).4d,3d10.7p,689.273,8.917846153892352,7.119078444137217
925,689.282,vacuum,434.93440710768596,1798.7441773541698,,197,49,energy_only|energy_only,0.001215245255480113,True,1.0,True,4G,2D*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),689.282,9.07549082231597,7.276745429716545
926,690.779,vacuum,433.99185267647107,1794.8460854412726,,174,36,energy_only|energy_only,4.118472588743316e-06,True,1.0,True,2F,2D*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),690.779,8.81872574663949,7.023879657079745
927,692.1953,vacuum,433.1038624503807,1791.173652948867,,173,36,energy_only|energy_only,2.4654269054735778e-05,True,0.0,True,2D,2D*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),692.1953,8.815053334682881,7.023879657079745
928,693.77,vacuum,432.12081525577645,1787.1080964224989,,196,49,energy_only|energy_only,0.001100526884329156,True,0.0,True,4D,2D*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),693.77,9.06385242561216,7.276745429716545
929,697.024,vacuum,430.10349428427145,1778.7651272481821,,170,36,energy_only|energy_only,0.00021177908001845935,True,1.0,True,4S,2D*,3/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),697.024,8.802644996107007,7.023879657079745
930,700.182,vacuum,428.1636174594605,1770.7424413295926,,38,12,energy_only|energy_only,0.0012440453904218884,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.7p,3d10.5s,700.182,7.119078444137217,5.348334758762234
931,704.128,vacuum,425.7641479958189,1760.8190329812717,,166,36,energy_only|energy_only,0.0004066724077347317,True,1.0,True,2P,2D*,3/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),704.128,8.78469828338861,7.023879657079745
932,704.141,vacuum,425.7562874481106,1760.7865243680412,,155,23,energy_only|energy_only,0.00048597023169349995,True,0.0,True,4D,2P*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d10.5p,704.141,7.883491860794561,6.122704850456288
933,704.157,vacuum,425.74661332628943,1760.7465154149384,,155,24,energy_only|energy_only,0.000943964043926826,True,1.0,True,4D,2P*,3/2,1/2,even,odd,3d9.4s.(3D).5s,3d10.5p,704.157,7.883491860794561,6.122744401415579
934,712.666,vacuum,420.66333738385157,1739.7237753099441,,191,46,energy_only|energy_only,0.00017948314371096785,True,0.0,True,2F,2F*,5/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),712.666,8.945607455756097,7.205883500963009
935,715.629,vacuum,418.9216172066811,1732.520599437749,,189,46,energy_only|energy_only,0.00012657170213969948,True,1.0,True,4F,2F*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),715.629,8.938403973829056,7.205883500963009
936,719.556,vacuum,416.63533901461454,1723.0653125747501,,186,46,energy_only|energy_only,0.0011145206685796438,True,1.0,True,2G,2F*,7/2,5/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),719.556,8.92894769901709,7.205883500963009
937,742.927,vacuum,403.52882315489944,1668.8611183266146,,191,49,energy_only|energy_only,0.0009077129370780312,True,1.0,True,2F,2D*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),742.927,8.945607455756097,7.276745429716545
938,745.49,vacuum,402.14148814873437,1663.1235617580878,,190,49,energy_only|energy_only,0.010394315385156006,True,0.0,True,2D,2D*,3/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),745.49,8.939879385790018,7.276745429716545
939,757.209,vacuum,395.91771624478844,1637.3841093476663,,35,12,energy_only|energy_only,0.0003074556914270943,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d9.(2D).4s.4p.(1P*),3d10.5s,757.209,6.985718560654209,5.348334758762234
940,793.5308,vacuum,377.7956167548884,1562.4371279035881,,12,3,energy_only|energy_only,3.816563639702508e-05,True,0.0,True,2S,2P*,1/2,1/2,even,odd,3d10.5s,3d10.4p,793.5308,5.348334758762234,3.785897669024282
941,800.82,vacuum,374.3568567218601,1548.2155591206972,,176,49,energy_only|energy_only,0.008602033670285891,True,1.0,True,4P,2D*,5/2,3/2,even,odd,3d9.4s.(3D).4d,3d9.(2D).4s.4p.(1P*),800.82,8.824969590870912,7.276745429716545
942,809.4851,vacuum,370.3495691273379,1531.6427492674502,,12,4,energy_only|energy_only,1.3161298511477071e-05,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3d10.5s,3d10.4p,809.4851,5.348334758762234,3.816691996333485
943,841.01,vacuum,356.46717399317487,1474.2297761679847,,29,12,energy_only|energy_only,0.008426385762959399,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.6p,3d10.5s,841.01,6.822572961315982,5.348334758762234
944,858.6,vacuum,349.1642883764267,1444.0274680352165,,28,12,energy_only|energy_only,0.003842678953333234,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.6p,3d10.5s,858.6,6.792358384118497,5.348334758762234
945,883.345,vacuum,339.3832058821864,1403.5761611318758,,160,36,energy_only|energy_only,0.0005951171485776285,True,1.0,True,2D,2D*,3/2,5/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(1P*),883.345,8.42745641332877,7.023879657079745
946,899.864,vacuum,333.1530742423299,1377.8104069670937,,159,34,energy_only|energy_only,4.682955773205322e-05,True,1.0,True,2D,2F*,5/2,7/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(1P*),899.864,8.324631358227712,6.9468209980901765
947,921.622,vacuum,325.2878707322525,1345.2825388880005,,37,19,energy_only|energy_only,0.00019484670019664918,True,0.0,True,2S,2P*,1/2,1/2,even,odd,3d10.7s,3d9.(2D).4s.4p.(3P*),921.622,7.026355249569198,5.681072515834497
948,926.01,vacuum,323.7464584615717,1338.907769953928,,159,35,energy_only|energy_only,0.0050276195759124676,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(1P*),926.01,8.324631358227712,6.985718560654209
949,926.607,vacuum,323.5378731220464,1338.045130303394,,37,20,energy_only|energy_only,0.0005940712846950191,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3d10.7s,3d9.(2D).4s.4p.(3P*),926.607,7.026355249569198,5.6883107133370885
950,947.62,vacuum,316.36358244866085,1308.3746481237595,,160,38,energy_only|energy_only,0.0033210677934221167,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d9.4s.(1D).5s,3d10.7p,947.62,8.42745641332877,7.119078444137217
951,953.17,vacuum,314.52149983738474,1300.7564065749416,,159,36,energy_only|energy_only,0.004705426974396687,True,0.0,True,2D,2D*,5/2,5/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(1P*),953.17,8.324631358227712,7.023879657079745
952,974.222,vacuum,307.72499286610235,1272.6483122481702,,59,24,energy_only|energy_only,0.0006345536598928447,True,0.0,True,2S,2P*,1/2,1/2,even,odd,3d10.9s,3d10.5p,974.222,7.395393348217409,6.122744401415579
953,1012.81,vacuum,296.00068917171035,1224.1604882011795,,157,28,energy_only|energy_only,0.004313832133220785,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(3D).5s,3d10.6p,1012.81,8.01652318615181,6.792358384118497
954,1014.955,vacuum,295.37512303501137,1221.5733545379221,,160,46,energy_only|energy_only,0.00044217216122888203,True,1.0,True,2D,2F*,3/2,5/2,even,odd,3d9.4s.(1D).5s,3d9.(2D).4s.4p.(1P*),1014.955,8.42745641332877,7.205883500963009
955,1017.497,vacuum,294.6371910678852,1218.521513139633,,26,6,energy_only|energy_only,0.0002720877007504896,True,1.0,True,2D,4P*,5/2,3/2,even,odd,3d10.4d,3d9.(2D).4s.4p.(3P*),1017.497,6.192025159686919,4.973503374459585
956,1018.207,vacuum,294.43173932216143,1217.6718329917562,,25,6,energy_only|energy_only,8.342865294252988e-05,True,0.0,True,2D,4P*,3/2,3/2,even,odd,3d10.4d,3d9.(2D).4s.4p.(3P*),1018.207,6.191175124022688,4.973503374459585
